track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_k5,cluster_label,cluster_k2,cluster_dbscan
0yQuZWmqZ4ZcJRmRpryxMw,O Maya Chesi,Siddiq Ansari;Marcus. M,O Maya Chesi,indie,40,216832,0.869,0.69,-6.949,0.0515,0.547,1.86e-06,0.0672,0.773,130.024,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0YepiFIfBa3Ja4j7kHPuhZ,Хризантемы,Vadim Kozin,Вадим Козин. 20 золотых песен,romance,0,193400,0.339,0.0594,-19.119,0.0519,0.994,0.000872,0.243,0.18,81.953,1,Acoustic / Slow,1,-1
4j9XFRR2CFAOn4Z4eIklBP,Halloween,Misfits,Rock & Halloween,punk-rock,3,112426,0.382,0.937,-9.01,0.0758,0.0172,0.0,0.271,0.0957,108.729,0,High-Energy / Fast / Live,0,-1
2Ey6v4Sekh3Z0RUSISRosD,Layla,Derek & The Dominos,70s Christmas Party,british,0,423680,0.459,0.89,-3.246,0.0487,0.451,0.11,0.306,0.447,115.654,0,High-Energy / Fast / Live,0,0
37OjMlwuUVWWmVKrV8CiUQ,Stand Up,The Cab,Lock Me Up,punk,62,263213,0.498,0.702,-7.833,0.0401,0.0193,3.68e-06,0.0669,0.542,79.3,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3Wb9WVz30JiIuLjgU0t29W,SANCHARIKKAM,Marthyan;Secondgate;Sreeraj,SANCHARIKKAM,malay,17,167000,0.82,0.402,-12.518,0.123,0.156,0.282,0.384,0.357,115.075,2,High-Energy / Instrumental / Melancholic / Fast,1,0
52KT9rZ08EwZM80YJIbxFq,Sinister Kid,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),garage,47,224381,0.744,0.871,-5.411,0.0968,0.0985,0.113,0.271,0.874,139.661,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3QaYNoyQzsOFfek0pTgqWi,Aquiver,Milo Liana,Aquiver,piano,62,119234,0.419,0.0126,-30.76,0.038,0.992,0.936,0.0935,0.157,103.524,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
4BlVIZpBPmbLDWiMKME1lT,Holdin' It Down For The Underground,A Day To Remember,Homesick (Special Edition),metalcore,26,203893,0.352,0.948,-5.739,0.154,0.000396,3.52e-06,0.831,0.443,75.112,0,High-Energy / Fast / Live,0,-1
3vVYHLjVOXa0EQl4G34pLm,Warning Call (Theme from Mirror's Edge Catalyst),CHVRCHES,Warning Call (Theme from Mirror's Edge Catalyst),synth-pop,43,272146,0.54,0.693,-6.393,0.0332,0.00333,1.32e-05,0.0714,0.104,94.963,1,Acoustic / Slow,0,0
0H351Cn5b1uS4E4Cg1Jxb5,La Carta,NAFTA,Nafta,funk,48,253161,0.797,0.337,-10.079,0.0696,0.535,0.0,0.114,0.664,130.016,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
41oY4WCTj5kccfesTVFnvN,Tarot,Bad Bunny;Jhayco,Un Verano Sin Ti,reggaeton,91,237894,0.795,0.684,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,0,High-Energy / Fast / Live,0,0
5llJJM8CQpZhfUBwrJzp4c,The Universal,Blur,Alternative Rock Mixtape,alternative,1,238520,0.32,0.546,-8.33,0.0278,0.181,1.98e-06,0.0928,0.263,163.824,1,Acoustic / Slow,1,0
1HjfaE64SdNMYpJcZhXJwO,Poderoso Deus,Tony Allysson,Poderoso Deus,brazil,46,290600,0.488,0.553,-6.097,0.0306,0.52,9.49e-06,0.16,0.217,139.816,1,Acoustic / Slow,1,0
4HdzYTQiouB9BVYX7JOrhh,"Jalabulajangu (From ""Don"")",Anirudh Ravichander;Rokesh,"Jalabulajangu (From ""Don"")",hip-hop,71,202607,0.635,0.823,-5.437,0.153,0.0261,0.0,0.0481,0.457,151.047,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1NlZagR97VKc7yAyQGj7E9,Instrumental,Mixx Master Lee,The Mississippi Cha Cha Slide A.K.A. STOMP 2007,kids,9,299333,0.938,0.43,-11.656,0.0451,0.00761,0.833,0.0693,0.977,114.022,4,High-Energy / Dance-Party / Vocal-Heavy,0,-1
79S5ewZqA6fX7PIPeuhMdY,Wir sind Mallorca,Mia Julia;Ikke Hüftgold,Geile Zeit,party,30,189986,0.608,0.962,-2.414,0.101,0.0306,0.0,0.249,0.427,140.056,0,High-Energy / Fast / Live,0,0
57fhqwIkHMUIzcvqODgf4l,pretend,"nothing,nowhere.",Here to Forever - All New Indie,sad,0,179690,0.533,0.838,-5.625,0.0837,0.0251,0.0,0.318,0.722,80.049,0,High-Energy / Fast / Live,0,0
5fjoMV6IwPKFsmm0LQuv0m,Lost My Heartbreak,David J,Lost My Heartbreak,country,61,157213,0.56,0.802,-5.428,0.0373,0.0863,0.0,0.116,0.423,103.059,0,High-Energy / Fast / Live,0,0
4R8VBRb5nKbEfi1EIA2B7p,KTMBK,Zaeden;Hanita Bhambri,Genesis 1:1,edm,60,154434,0.898,0.435,-8.834,0.0489,0.555,0.0,0.139,0.836,115.034,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
5wyauejnMiKDBnj77HIkVe,Journey to the Line [The Thin Red Line],Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,german,15,593773,0.173,0.147,-21.776,0.0438,0.397,0.902,0.824,0.029,114.733,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
0j4QiBQEv9EsxFpYvlcijB,"Ne nado grustit', gospoda ofitsery",Zhanna Bichevskaya,"Ljubo, brattsy, ljubo...",romance,7,230404,0.396,0.345,-12.72,0.0301,0.858,0.0,0.0896,0.347,97.926,1,Acoustic / Slow,1,0
3whsmPRiQBK1VSkZt9GJl1,Etude,NERO,Won't You (Be There) EP,drum-and-bass,27,257320,0.605,0.703,-3.86,0.043,0.00378,0.847,0.0948,0.155,123.015,2,High-Energy / Instrumental / Melancholic / Fast,0,2
0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,Glass Animals,How To Be A Human Being,indie,72,320654,0.689,0.338,-7.634,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
1fXLZcw8b1nBbK7DVv4xa0,Happy Pum Pum,Vybz Kartel,Trend Setterz Vol. 3,j-dance,22,212727,0.623,0.678,-5.452,0.243,0.285,0.0,0.172,0.781,175.682,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1jJ893m6WM9aztKtzYmNJY,All The Small Things,blink-182,OO's Music Grandi Successi,rock,2,171066,0.442,0.9,-5.032,0.0529,0.0109,0.0,0.395,0.609,148.62,0,High-Energy / Fast / Live,0,0
4zVe68nE1nBxaH2dldOPWl,"Chorus of the Hebrew Slaves: Va, pensiero",Giuseppe Verdi;Renato Cellini;RCA Victor Orchestra,Verdi Greatest Hits,opera,25,293533,0.194,0.0953,-21.361,0.04,0.974,0.841,0.102,0.0617,71.144,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
7aoOskVEFPQxp2A5pTAWYz,Creamer,Timothy Infinite,Crunchy,study,19,137807,0.864,0.351,-7.731,0.209,0.639,0.656,0.108,0.459,130.017,4,High-Energy / Dance-Party / Vocal-Heavy,1,-1
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,Fetty Wap (Deluxe),j-dance,68,312240,0.748,0.733,-4.421,0.072,0.0062,0.0,0.329,0.291,93.019,0,High-Energy / Fast / Live,0,0
3SemJVQCsUo0K3QGN7pIXu,Used to the Darkness,Des Rocs,Let the Vultures In,blues,56,256342,0.674,0.751,-4.672,0.0359,0.181,0.0,0.191,0.471,106.007,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3hoXhwP0ub9LdSJV4olDIc,Tere Naina,Shankar-Ehsaan-Loy;Shafqat Amanat Ali,My Name Is Khan (Original Motion Picture Soundtrack),pop-film,62,278546,0.522,0.74,-7.018,0.0465,0.558,0.0,0.144,0.732,92.618,1,Acoustic / Slow,0,0
6TA5aymvVrtiPVbuAwmPIc,Scary Love,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,alternative,69,222666,0.595,0.636,-5.981,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,2,High-Energy / Instrumental / Melancholic / Fast,0,0
48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Ozuna;Manuel Turizo,Aura,reggaeton,74,176133,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.982,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2WBqBvlsAmSGbp9AkRas3T,Regenesis,Alphaxone;protoU,Back to Beyond,iranian,6,215264,0.168,0.27,-23.346,0.0667,0.336,0.92,0.617,0.0399,139.703,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
5CiHCfXZQyQEkmSeEj39PF,Pal Pal Dil Ke Paas- Title Track,Arijit Singh;Parampara Tandon,Pal Pal Dil Ke Paas (Original Motion Picture Soundtrack),pop-film,56,254516,0.56,0.512,-7.185,0.0333,0.592,0.0,0.056,0.39,123.991,1,Acoustic / Slow,1,0
6H1hnJRQOGQ9djPL3jNu9G,Imaye Imaye,G. V. Prakash;Shakthisree Gopalan,Raja Rani (Original Motion Picture Soundtrack),pop-film,64,208440,0.504,0.364,-9.277,0.03,0.893,7.88e-05,0.0904,0.365,149.819,1,Acoustic / Slow,1,0
5lYMpFuFYlgpSDIHBV2Goy,I Love It,Icona Pop;Charli XCX,Running Songs,swedish,1,155733,0.731,0.886,-3.228,0.027,0.0281,4.59e-06,0.226,0.797,125.992,0,High-Energy / Fast / Live,0,0
6kHzJMovirbA1oLrtNooSu,N Word,Chris Robinson,"Gut Bussa, Vol. 1",comedy,23,144259,0.604,0.288,-14.538,0.909,0.653,0.0,0.294,0.701,81.677,1,Acoustic / Slow,1,0
7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,Anupam Roy,Belaseshe,singer-songwriter,43,213016,0.578,0.307,-11.479,0.032,0.871,2.72e-05,0.114,0.316,77.917,1,Acoustic / Slow,1,0
2zskzzvImqBBqWmPcIUeNa,Labios Carmin,Los Vaguens,Bestiario de Santa Lucia,rockabilly,38,209536,0.513,0.679,-6.277,0.0298,0.242,0.000197,0.351,0.843,154.918,0,High-Energy / Fast / Live,0,0
2X9H5BokS1u5O46YpNYNsZ,I'm So Tired - Remastered 2009,The Beatles,The Beatles (Remastered),psych-rock,55,123493,0.433,0.483,-9.422,0.175,0.656,2.64e-05,0.539,0.717,68.492,1,Acoustic / Slow,1,-1
5CBDOzmi9RXYOWi7YMrU9e,Echo,Hideyuki Hashimoto,Echo,piano,57,121250,0.516,0.0213,-33.477,0.0392,0.986,0.956,0.145,0.0481,82.577,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
5EL8He4J2hrTWl9rxbE3DY,El Maestro - En Vivo,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),alt-rock,44,170866,0.65,0.915,-5.761,0.0368,0.446,0.0,0.91,0.885,112.028,4,High-Energy / Dance-Party / Vocal-Heavy,0,-1
1TrPjBR7RMWyw1WVTT3YFY,"Light Showers (Loopable, No fade)",Rain Sounds;Sleep Sounds of Nature;Zen Music Garden,"Rain Sounds: Loopable Rain Sound, Loopable Meditation Sounds, Loopable Tranquil Sleep Sounds, Loopable Baby Sleep Aid",sleep,34,100474,0.331,0.999,-20.557,0.114,0.319,0.801,0.972,1e-05,83.349,2,High-Energy / Instrumental / Melancholic / Fast,1,-1
00qgt8jorpSKSgNIesSXk1,Arizona,Jessi Campbell,Dry Bar Comedy Presents: Sharpest Knife on the Porch,comedy,21,83050,0.523,0.693,-14.302,0.843,0.846,0.0,0.662,0.417,90.896,1,Acoustic / Slow,1,0
06C6QABI5ChBAsw95J9oTo,Mohobbat Zindabad,Ankur Tewari;The Ghalat Family;Karsh Kale,Side A,indian,47,209733,0.781,0.602,-4.881,0.0523,0.225,4.17e-05,0.124,0.554,129.011,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5x0recmseZMZYQzEogQfvd,Pensando en Llegar - En Vivo,Almafuerte,En Vivo Obras,heavy-metal,24,211292,0.219,0.954,-3.667,0.0856,0.000867,8.98e-05,0.754,0.32,104.587,0,High-Energy / Fast / Live,0,-1
5XPo15e5ICs6NvSMn44pTF,Malibu,Virginia To Vegas;NOTD,Malibu,house,68,148822,0.657,0.653,-8.525,0.0258,0.0568,0.000142,0.321,0.624,111.974,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6zI6elM3lqu6LibUrKJLLS,Worms,Mortician,Hacked up for Barbeque/ Zombie Apocalypse,grindcore,13,55306,0.209,0.868,-8.748,0.0572,2.49e-06,0.806,0.206,0.16,124.937,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
287wWghsokHx34DR8WDFkM,Pedro Zé - Ao Vivo,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),groove,25,455706,0.313,0.913,-2.755,0.0375,0.000263,0.0,0.232,0.556,90.569,0,High-Energy / Fast / Live,0,0
36Bu1ED7D3OiNzq48VoRYf,Beg for You,Charli XCX;Rina Sawayama,Running Songs,electro,0,168053,0.788,0.945,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5s0EfEeKJcmqfE4nalOvcG,She Say,Vybz Kartel,She Say,j-dance,19,158567,0.845,0.841,-4.983,0.208,0.261,0.0,0.0375,0.584,105.99,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0flKOLkgpWup1pH16EVaPO,Dirt On My Boots,Jon Pardi,Tailgate Country,rock,0,201893,0.683,0.796,-4.179,0.0284,0.112,0.0,0.197,0.533,90.031,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1BpBQgXxBDGlwvuJWEN0dU,Her Name Is Alice - Live from Washington State,Shinedown,Somewhere in the Stratosphere,grunge,25,305280,0.467,0.521,-5.787,0.0314,0.135,2.29e-05,0.729,0.0399,95.091,1,Acoustic / Slow,1,-1
7pxRBbUWBcVoTWi3MiFl6V,Last Summer,Tokyo Machine;Weird Genius;Lights,Last Summer,j-pop,54,172551,0.641,0.915,-3.543,0.0328,0.261,0.0,0.219,0.898,144.953,0,High-Energy / Fast / Live,0,0
0AQ1vnoeXnJXPQrDzso1KE,Out of Control - Radio Edit,Ran-D,Harder Stylez: We Love The Bass,hardstyle,0,271967,0.521,0.931,-2.749,0.121,0.0161,0.0,0.125,0.223,154.959,0,High-Energy / Fast / Live,0,0
16QDua4dBSorDXS9DrIAFR,MUKANJYO (TV size),Survive Said The Prophet,「ヴィンランド・サガ」オリジナル・サウンドトラック,j-rock,48,93453,0.407,0.951,-4.068,0.17,0.00196,0.0,0.383,0.337,94.915,0,High-Energy / Fast / Live,0,0
4sCcDvX30uu39ozvxcRsqB,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",Hiphop Tamizha;Christopher Stanley;Sudarshan Ashok;Srinisha Jayaseelan,"Vilambara Idaiveli (From ""Imaikkaa Nodigal"")",hip-hop,61,273396,0.631,0.818,-3.922,0.0338,0.11,0.0,0.091,0.551,108.065,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0l2cLE8jraYJLvpl37ZgGA,Switch,Darren Styles,Pussy Lounge 2019,happy,16,220500,0.607,0.823,-3.984,0.0431,0.00615,0.641,0.423,0.25,160.031,2,High-Energy / Instrumental / Melancholic / Fast,0,0
36dwWerpIDf8qS5wlcVf3v,Obliteration,Mortician,Chainsaw Dismemberment,grindcore,18,78733,0.372,0.613,-10.627,0.0624,2.79e-06,0.964,0.333,0.419,125.263,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
0cyRTLChgQDVxrHqI6uHtC,Blood & Water,Memphis May Fire,Make Believe,metalcore,13,230673,0.461,0.966,-2.792,0.189,3.5e-05,3.66e-06,0.33,0.459,140.009,0,High-Energy / Fast / Live,0,0
5hmek3mrSYvfSElBsPNbxo,Immortal Rites,Morbid Angel,Altars of Madness,death-metal,48,243520,0.19,0.934,-7.796,0.056,8.08e-06,0.107,0.363,0.36,98.424,0,High-Energy / Fast / Live,0,-1
2yxX3D2lhl2BYASh1NvKPl,Smoking Kills,Nosstress,"Perspektif Bodoh, Vol. 1",folk,43,282070,0.699,0.605,-6.109,0.0271,0.302,0.000347,0.227,0.675,125.02,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
53kWAAfx7IopXRa31MQHB8,Good Vibes,HRVY;Matoma,Good Vibes,house,71,170280,0.558,0.877,-3.392,0.145,0.274,0.0,0.162,0.762,99.988,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5JnHzjo25FY1fMQMQVOawB,She's A Lady,Tom Jones,Tom Jones Sings She's A Lady,british,63,174146,0.51,0.876,-9.101,0.161,0.212,0.0,0.248,0.624,119.702,0,High-Energy / Fast / Live,0,0
05ySvFMW8LvmiLgbZYGNGL,Ekolo D'Amour,Salif Keita,Best Afropop Tunes,blues,2,235160,0.774,0.8,-7.636,0.0401,0.641,0.081,0.276,0.844,110.996,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
04Y5KWj5JKfr4IaMoPlQP3,Feitiço,Samuca e a Selva,Feitiço,afrobeat,24,262425,0.869,0.797,-4.455,0.0318,0.414,0.0,0.0852,0.973,121.996,4,High-Energy / Dance-Party / Vocal-Heavy,0,-1
5UtKxxlSjyGoY1bODWBv05,New Generation,Layton Giordani,New Generation,minimal-techno,48,284307,0.761,0.898,-3.727,0.0415,0.00138,0.685,0.115,0.0896,130.005,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
3TjSfWGX3hsBISISnYnBev,Feel Alive,Roman Müller;Matt Wills;The Small Things,Feel Alive,deep-house,51,194425,0.707,0.661,-7.587,0.04,0.137,0.0,0.0795,0.455,99.987,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6DFB92Y9FOkjCC9oVPlkVN,いちご畑でつかまえて,Seiko Matsuda,風立ちぬ,j-idol,26,237506,0.812,0.865,-6.5,0.0608,0.306,7.68e-06,0.0549,0.639,133.842,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
58Xkg3LJSLNJ16TjPivQmL,Un alma más (feat. Arturo Sandoval),Josh Groban;Arturo Sandoval,All That Echoes (Deluxe),opera,21,250453,0.483,0.521,-9.221,0.0397,0.685,2.97e-05,0.1,0.43,172.098,1,Acoustic / Slow,1,0
6tQvjqDIK9GXWIC6mejms8,Girl - Remastered 2009,The Beatles,Rubber Soul (Remastered),psych-rock,60,151720,0.699,0.294,-13.205,0.0294,0.587,0.0,0.117,0.893,96.615,1,Acoustic / Slow,1,-1
6prvMx5SVgsFf8Iocaxvqz,These Countless Sleepless Nights,Blind Witness,Nightmare On Providence Street,death-metal,22,278120,0.414,0.994,-2.634,0.243,1.24e-05,0.214,0.262,0.192,199.994,0,High-Energy / Fast / Live,0,-1
01HNv4xuxwrSXFKJl3IFyW,Antes De Dizer Adeus,Soweto,Refém Do Coração,samba,41,246400,0.364,0.389,-11.97,0.0616,0.574,0.0,0.106,0.313,154.782,1,Acoustic / Slow,1,0
5fbBrwIVgZW37UF6obyhkL,El Juego,Allison,Todo Está Encendido,punk-rock,38,221598,0.675,0.943,-1.934,0.106,0.00832,0.0,0.106,0.664,128.008,0,High-Energy / Fast / Live,0,0
2b4AEHOpIdB9XCFQfsCuJ0,Maya,Omiki;Phanatic;David Trindade,Maya,trance,37,198000,0.334,0.911,-5.703,0.06,0.00109,0.404,0.125,0.118,140.078,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
2Hp3OqegIMtyAMH9UXlG6U,Pillow Thoughts,Prigida,Early Thoughts,french,57,144000,0.501,0.437,-14.806,0.188,0.694,0.844,0.109,0.18,84.011,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower,dance,78,206166,0.699,0.529,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,1,Acoustic / Slow,0,0
3ihLb6d7mWwOtFt4yaxCQu,Una Glock,Jairo Vera;ITHAN NY,Una Glock,latino,41,204631,0.783,0.778,-5.986,0.17,0.105,6.82e-05,0.116,0.426,95.013,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2rZ96iBHXE82GIeXOwblNe,Slow Down,Hinshi,Slow Down,chill,55,121658,0.701,0.311,-15.148,0.132,0.644,0.928,0.0809,0.0624,150.021,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
2r1CHpKRDdzHGJScn5UqjX,Dil Chahta Hai,Shankar Mahadevan,Dil Chahta Hai,pop-film,57,310080,0.813,0.554,-9.105,0.04,0.0906,1.23e-06,0.0629,0.782,103.953,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4EQKvkwNbvl3YV3kj8yqxJ,Meu Herói,André e Felipe;Rebeca Carvalho,Meu Herói,gospel,46,286956,0.384,0.648,-6.734,0.0365,0.0314,0.0,0.0883,0.261,146.153,0,High-Energy / Fast / Live,0,0
6edZES9GdKSrGGvWUxYQqz,Containment,Iron Lung,White Glove Test,grindcore,18,129524,0.0858,0.975,-6.692,0.116,0.000118,0.963,0.119,0.0359,167.6,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
57IEYAALaT6JW2viwqkcZb,Mosca Muerta,Joan Sebastian,"Tambora, Vol. 2",r-n-b,44,141554,0.74,0.605,-7.601,0.0513,0.531,0.0,0.27,0.973,119.313,4,High-Energy / Dance-Party / Vocal-Heavy,0,-1
3G2TApnZPhHUNtdbeHihV7,En Esta Tarde Gris (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,Esenciales,tango,15,231733,0.459,0.611,-7.4,0.0638,0.851,2.44e-05,0.302,0.525,115.397,1,Acoustic / Slow,1,0
6zEgnpM0qYmHLDnh8WPejL,Amarillo,J Balvin,Colores,reggaeton,68,157733,0.641,0.857,-5.725,0.301,0.013,0.00534,0.0695,0.961,122.728,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6WKCeXYJcLHh7UUerQiY4G,Porque Nos Separamos,Tito Rojas,Humildemente,salsa,32,286626,0.672,0.711,-7.59,0.035,0.64,0.0,0.0976,0.896,95.845,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
6lUlLrJW5bATw2sbVFpPS1,Auswärtsspiel,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,punk-rock,39,155946,0.317,0.967,-2.808,0.0616,0.0349,7.68e-06,0.357,0.538,170.982,0,High-Energy / Fast / Live,0,0
2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,Jolene,country,73,161533,0.674,0.537,-10.971,0.0363,0.566,0.0,0.131,0.809,110.578,1,Acoustic / Slow,1,0
3cW73vgUDDnN34hBj0cs8i,Monster,Lady Gaga,Twisted Halloween Hits,dance,0,249280,0.695,0.801,-4.503,0.0441,0.00124,0.0,0.479,0.646,119.973,0,High-Energy / Fast / Live,0,0
2fOgVsqqhoKosAiIBdHzoY,"Nefes Al Zombi, Pt. 2",No.1,Siyah Bayrak,turkish,43,192134,0.576,0.857,-5.861,0.23,0.0459,0.0,0.0639,0.757,93.873,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1COZviCcvLHDNexmP2OeN8,チェリーボンボン,Kyary Pamyu Pamyu,KPP BEST,j-idol,50,218466,0.691,0.954,-1.755,0.0341,0.223,0.004,0.138,0.808,130.037,0,High-Energy / Fast / Live,0,0
6mUGmdCMhIp2rtPkPNrznf,Kreisligahelden sind wir,Kreisligahelden,Kreisligahelden sind wir,party,30,204700,0.57,0.998,-2.816,0.177,0.0243,0.0,0.737,0.623,139.975,0,High-Energy / Fast / Live,0,-1
2Rq2c8RCYPSzwT0mmdoAbS,Lea,Bierkapitän;Andy Luxx;Dj Aaron,Layla sitzt dicht im Flieger,party,0,159374,0.66,0.977,-2.232,0.0579,0.0278,0.0,0.337,0.771,140.013,0,High-Energy / Fast / Live,0,0
3SyTYQvg7Z7SQciGQnq7ru,Linguinha - Ao Vivo,Os Barões Da Pisadinha,Da Roça Pra Cidade (Ao Vivo),forro,43,190396,0.575,0.949,-2.542,0.0521,0.412,0.0,0.245,0.901,172.027,0,High-Energy / Fast / Live,0,0
5umz6SUxoP2wswxA8BUi7W,Perreito - Remix,Mariah Angeliq;Arcangel;Darell,Homecoming Latin Party,latino,0,213333,0.792,0.703,-3.057,0.256,0.283,0.000164,0.319,0.726,180.032,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
23Pf06WiPUgfCijQwSRwWV,Chacho Muchacho,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,children,30,135813,0.607,0.321,-9.973,0.0324,0.698,0.0,0.0856,0.753,95.43,1,Acoustic / Slow,1,0
6yLIqXX9edg1x0HZS7cZEv,The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,psych-rock,66,257106,0.279,0.473,-8.375,0.0309,0.242,0.00164,0.158,0.246,167.792,1,Acoustic / Slow,1,-1
4kLIAQN2z1Uh0NvpNgz6jF,Rock And Roll All Nite,KISS,Rock & Halloween,metal,1,175853,0.54,0.926,-6.205,0.162,0.0191,0.0,0.651,0.686,144.8,0,High-Energy / Fast / Live,0,0
408yFDvUGpMUzm8juXLKEH,Icon - Shadowfact Remix Radio Edit,Paul Elstak;Neophyte;Alee,Icon (Radio Edits),happy,17,164129,0.546,0.751,-5.604,0.0342,0.148,0.0,0.153,0.14,155.062,0,High-Energy / Fast / Live,0,0
0cVjKcFWCVv8UoYCiNi0RX,Werewolves Of London,Kidz Bop Kids,KIDZ BOP Halloween,children,31,222238,0.646,0.834,-6.562,0.0285,0.0053,3.95e-06,0.392,0.905,104.259,0,High-Energy / Fast / Live,0,0
6cnp42HQWAR2EMqIjNP8tt,Sunlight - Radio Edit,The Magician;Years & Years;Mark Ralph;Stephen Fasano,House Anthems,edm,1,193706,0.637,0.786,-6.521,0.0388,0.0124,0.0,0.313,0.349,121.965,0,High-Energy / Fast / Live,0,0
4R8VBRb5nKbEfi1EIA2B7p,KTMBK,Zaeden;Hanita Bhambri,Genesis 1:1,indie-pop,60,154434,0.898,0.435,-8.834,0.0489,0.555,0.0,0.139,0.836,115.034,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
20QQAlDR9kFy2F8spu4Ns8,Dheere Dheere,Osho Jain,Dheere Dheere,songwriter,34,163208,0.614,0.201,-12.598,0.0329,0.676,0.0,0.0832,0.165,134.186,1,Acoustic / Slow,1,0
3G79AJm9H5lKnngSgBT21L,Ela Tá Que Tá,Mc Davi;Cynthia Luz;Felipe Flip;Pedro Lotto;Paiva Prod,Ela Tá Que Tá,funk,48,206829,0.75,0.418,-10.011,0.0496,0.128,0.0,0.128,0.253,123.007,1,Acoustic / Slow,1,0
0I5pVidtNjNXeaqHnwhrva,Can't Come To The Phone,Martin Jensen;Amber Van Day;N.F.I,Can't Come To The Phone,electronic,62,175305,0.742,0.787,-4.712,0.0479,0.0273,3.25e-05,0.107,0.688,124.016,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2oErhjDmRwjiBvdWsl5WmG,Hoy Ya Me Voy,Mickey Taveras,Vamos a Darlo Todo,salsa,27,251189,0.604,0.778,-5.509,0.053,0.49,0.0,0.48,0.868,164.477,0,High-Energy / Fast / Live,0,0
4GlgdZEPSLwcg5BdgJBW87,Deseándote,Frankie Ruiz,Ritmo Bonito,salsa,0,281186,0.591,0.837,-4.534,0.0486,0.495,0.0,0.179,0.928,95.521,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
