track_id,artists,album_name,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_cluster,hier_cluster,gmm_cluster,dbscan_cluster
27kGlAZVLGtgbWSuCbxXge,Yoshihisa Hirano,TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック,奇術師のバイレ,anime,51,0.734,0.724,-11.339,0.0398,0.679,0.842,0.258,0.85,116.982,0,0,0,0
65hUTiykNAiAvmGYXazhFJ,Ben Howard,Keep Your Head Up,Depth Over Distance,british,55,0.26,0.279,-11.095,0.0399,0.845,3.94e-05,0.105,0.0526,74.86,1,1,0,0
6vrGww8fPiozHDppz2MbIi,Pushpavanam Kuppusamy;Swarnalatha,Ethirum Puthirum,Thottu Thottu,pop-film,56,0.667,0.917,-6.316,0.0779,0.0973,0.000669,0.116,0.54,95.039,0,0,0,0
1qAf32OMadEU2tBBKigIbB,Massacre,El Mamut,La Octava Maravilla,punk-rock,41,0.289,0.837,-3.284,0.0428,0.00671,2.59e-05,0.388,0.24,175.965,0,0,1,0
3AedlLCGKNhQdhtLzObIbR,Daddy Yankee,Queda poco para la PAES 2.0,Pasarela,latin,0,0.839,0.907,-4.259,0.0453,0.101,0.0,0.332,0.737,121.048,0,0,0,0
5W3ih1h8VhaLDIvwgMIRvQ,GLAY;EXILE,EXTREME BEST,SCREAM,j-pop,35,0.596,0.927,-3.962,0.0546,0.0294,0.0,0.0708,0.588,108.043,0,0,0,0
4nFXgBdbnvwxaSHKFLimML,Sam Smith,JULMYS,Have Yourself A Merry Little Christmas,pop,0,0.438,0.178,-9.402,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,0,0,0
0UNsQBNr5xCp9ccjNZKxMy,White Noise for Babies,Rising Sun,Midnight Sounds,sleep,0,0.0939,0.746,-19.883,0.157,0.945,0.98,0.196,0.035,88.947,1,1,1,-1
4bcTGxE7oljiiStL4jItFB,WANIMA,COMINATCHA!!,宝物,j-rock,32,0.608,0.821,-3.482,0.0379,0.0174,0.0,0.155,0.482,102.562,0,0,0,0
4bWlQ8IMyy3PMZt88rTVQC,Milky Day;frad;Hayne,You'll Be Alright,You'll Be Alright,chill,61,0.708,0.461,-12.25,0.0288,0.165,0.000869,0.0865,0.592,92.015,0,0,0,0
29A4wZq3zu5SiliT3BbwIR,BOØWY,JUST A HERO,BLUE VACATION,j-pop,39,0.591,0.959,-6.325,0.0503,0.183,0.00511,0.399,0.896,170.196,0,0,1,0
5XZZE1pniUcNCFHgDIdFnZ,KSHMR,Anywhere's Home,Anywhere's Home,progressive-house,58,0.695,0.845,-5.026,0.0363,0.0465,1.16e-06,0.117,0.456,124.02,0,0,0,0
1kcNUj4udKEFesxdclbh8n,C AllStar,此刻無價 C AllCollection,再不再見,cantopop,49,0.549,0.692,-5.336,0.0315,0.379,0.0,0.0853,0.341,143.905,0,0,0,0
3nJtKV23cLqdMzurBX49Tq,Håkan Hellström,Det är så jag säger det,Det är så jag säger det,goth,43,0.236,0.571,-7.986,0.0348,0.574,2.91e-05,0.0867,0.269,139.113,1,0,0,0
5zwz05jkQVT68CjUpPwFZe,Nas,Illmatic XX,N.Y. State of Mind,hardcore,60,0.665,0.91,-4.682,0.223,0.0394,0.0,0.227,0.887,84.099,0,0,1,0
3H9gYJcdtqeUiM8WX8YrZz,Wilfred Lau,Stat UP,思覺失調,cantopop,56,0.627,0.409,-7.355,0.0291,0.66,0.0,0.181,0.381,135.989,1,0,0,0
2MwjcKcekaSQyecQVkmGEw,Hu Xia,"那些年,我們一起追的女孩 電影原聲帶",那些年,mandopop,50,0.531,0.566,-6.427,0.0273,0.226,0.0,0.112,0.182,79.066,0,0,0,0
7pXmtwVyhjReFkbb5MiEn0,Daniela Rathana,REGNIG DAG,Full av mig själv,swedish,0,0.488,0.604,-6.465,0.0525,0.0421,0.0,0.242,0.32,71.378,0,0,0,0
6Xs9eaQXZaKfPkEyETxNl6,Ludovico Einaudi;Amsterdam Sinfonietta,Elements (Deluxe),Night,ambient,56,0.21,0.179,-15.954,0.0341,0.962,0.934,0.103,0.06,106.705,1,1,0,0
6Gllp2FbLgIKa8akyWqINw,CKY,An Ånswer Can Be Found,Don't Hold Your Breath,industrial,23,0.353,0.671,-8.974,0.0389,0.121,0.279,0.166,0.305,149.603,0,0,0,0
4eTIe5eqds88bA9ua6p5p6,Seether,Disclaimer,Fine Again,grunge,66,0.442,0.855,-2.985,0.0288,0.00049,0.0137,0.273,0.363,175.543,0,0,0,0
0UzymivvUH5s8z4PeWZJaK,ENHYPEN,BORDER : CARNIVAL,FEVER,k-pop,77,0.6,0.713,-5.079,0.0592,0.0642,0.0,0.142,0.471,72.999,0,0,0,0
5LhYkWANI4MXK2pvYDSmWx,Dope Ammo;Jasmine Knight;Porky Paul,Who Do You Think You Are,Who Do You Think You Are,drum-and-bass,27,0.436,0.972,-2.589,0.0782,0.0381,0.0642,0.581,0.434,174.894,0,0,1,0
6hVLkc1612BQeD6EQFKECm,Şanışer,Live Sessions (Sezon 1),Belki - Live,turkish,40,0.513,0.339,-11.336,0.0321,0.0414,0.0,0.158,0.305,140.462,0,0,0,0
56GJxhcvwYasH2PBCSar6X,Carajo,Frente a Frente,Traccion a Sangre,heavy-metal,32,0.42,0.914,-4.773,0.169,0.00231,0.0,0.0766,0.253,171.975,0,0,1,0
77PruZJPEZJ3zCFXc9ngha,Don Omar,Perreo Tenebroso Vol. 1,Bomba,latino,0,0.661,0.576,-6.025,0.485,0.026,0.0,0.0623,0.924,123.425,0,0,1,0
0lwDL9QrfOlSjYtTjiMCvH,Los Fabulosos Cadillacs,El Arte de la Elegancia de LFC,Surfer Calavera,ska,36,0.446,0.844,-5.206,0.039,0.0516,0.000186,0.187,0.894,146.361,0,0,0,0
3VqylojwMOf3uYSBHoOR88,Vladimir Troshin,"Moscow Nights: Popular Russian Hits, Vol. 1 (CD edition)",Have Some Feeling for the Lad,romance,9,0.643,0.17,-19.167,0.0485,0.948,0.127,0.0806,0.622,93.793,1,1,0,0
2DCPy4g8lxYR2e22vhYBxx,Fairmont,Plastic Head TV,Plastic Head TV,minimal-techno,35,0.81,0.42,-9.689,0.0585,0.00349,0.547,0.108,0.0362,123.008,0,0,0,0
2aewgnU4FvXgiML6qKLkJW,La Ley,Rock un sentimiento vol. I,Solo Ideales,alt-rock,0,0.709,0.392,-17.241,0.0369,0.193,0.734,0.0631,0.951,124.074,1,0,0,0
3cbV252akVZInSvJk7jAYX,Irene Cara,What a Feelin',Flashdance...What a Feeling - Radio Edit,disco,72,0.572,0.654,-7.027,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,0,0,0,0
5i9LPBnEwrIfikYwASnXjB,White Ward,Debemur Morti,Debemur Morti,black-metal,17,0.14,0.922,-7.429,0.161,0.000197,0.355,0.0883,0.0398,63.718,0,0,1,0
77NNZQSqzLNqh2A9JhLRkg,Journey,The Essential Journey,Don't Stop Believin',hard-rock,72,0.491,0.802,-7.106,0.0392,0.25,0.0,0.387,0.472,119.25,0,0,1,0
1Lzd3JpXJZrvRAQMSDRuCI,Bobby Steggert;Norbert Leo Butz,Big Fish (Original Broadway Cast Recording),This River Between Us (Bonus Track),show-tunes,23,0.44,0.467,-7.792,0.0422,0.785,0.0,0.181,0.288,141.066,1,0,0,0
2wZxzBlwt89epiawMTmDfM,The Pogues;Kirsty MacColl,Perfect Christmas Hits,Fairytale of New York (Edit) - Radio Edit,folk,0,0.38,0.346,-14.313,0.0417,0.648,0.000139,0.0511,0.358,117.916,1,1,0,0
77VqW84V88aKD8Bi8CzEsP,Gorgon City;DRAMA,Olympia,You've Done Enough,deep-house,61,0.676,0.782,-6.639,0.0344,0.0147,0.165,0.704,0.519,125.057,0,0,1,0
1kAkUHFb7ryeVkVSRD6Nkj,Kina;yaeow,Wish I Was Better,Wish I Was Better,sad,65,0.732,0.304,-13.086,0.111,0.747,6.13e-05,0.143,0.185,139.965,1,1,1,0
5oxgJ11gdrhLGX4y8YTaVL,Rob Cantor,Disney Junior Music: Lullabies Vol. 2,I've Been There Buddy,disney,32,0.56,0.179,-13.172,0.0361,0.944,0.805,0.0837,0.408,144.114,1,0,0,0
1ylzRbRcouAgM8iZF4SqCK,DJ Flex,Amaka,Amaka,club,15,0.821,0.824,-5.971,0.0334,0.412,0.871,0.11,0.692,119.006,0,0,0,0
0CoYJSj7z3XiUqyIyxY0hO,Consciência Humana,Entre a Adolescência e o Crime,Lei da Periferia,r-n-b,43,0.702,0.586,-9.211,0.302,0.469,0.0,0.159,0.82,73.581,0,0,1,0
2XWjPtKdi5sucFYtVav07d,Zedd;Katy Perry,365,365,techno,66,0.745,0.693,-5.479,0.034,0.339,0.0,0.123,0.248,98.039,0,0,0,0
2UK4qw712yzFh8vYYJGv2B,Rammstein,Zeit,Schwarz,industrial,64,0.559,0.77,-5.604,0.0319,0.0534,0.00127,0.135,0.145,127.008,0,0,0,0
4QBuC8RxPzFPHPryVdnF0m,Fitz and The Tantrums,All Out Alternative,HandClap,indie,0,0.634,0.836,-3.004,0.0427,0.00609,0.000157,0.0828,0.715,139.957,0,0,0,0
0hn1lhRCoTKN0XWKDqsZQZ,Zodiac Wave;IB,Emptiness,Emptiness,indian,59,0.619,0.332,-13.864,0.0243,0.769,0.00551,0.069,0.645,83.023,1,1,0,0
3TLXje8bgwjb5gCjUMtDy1,Craig Xen;XXXTENTACION,Broken Kids Club,RUN IT BACK!,emo,54,0.867,0.403,-8.996,0.274,0.0535,7.73e-06,0.185,0.38,138.001,0,0,1,0
6Qd7XC9csaFz3dogXXhrVM,Wage War,Manic,Relapse,metalcore,57,0.496,0.962,-4.087,0.11,0.000188,4.76e-05,0.306,0.174,112.53,0,0,1,0
3g9HTGAC5dUTY1wtGlN9Yw,Grupo Sensação,Pra Gente Se Encontrar de Novo,Pra Gente Se Encontrar de Novo,pagode,47,0.619,0.58,-10.59,0.0405,0.347,0.0,0.158,0.655,138.934,0,0,0,0
5nLBO2AfaqbD978cz62oa6,"Santanna ""O Cantador""",Forró Popular Brasileiro,Se Tu Quiser / Quando Tu Ficar Cheirosa (Poema Incidental),forro,40,0.641,0.628,-6.083,0.0319,0.334,0.0,0.157,0.963,163.863,0,0,0,0
2EgXhbQ9SliIgqWbB4JYHW,Excision;Sullivan King,Onyx,Our Fire,dubstep,51,0.386,0.739,-2.367,0.0384,0.033,2.23e-06,0.241,0.0666,75.023,0,0,0,0
0cpq28309jfgmz8HKLqjJB,William Luna,Hasta el Final,Negra del Alma,guitar,28,0.728,0.702,-4.803,0.055,0.324,0.00104,0.108,0.936,83.962,0,0,0,0
2XcSvY0Ms2eciJNtrlTRKw,Kasalla,Us der Stadt met K,Kumm mer lääve,german,40,0.349,0.927,-2.968,0.0432,0.00639,0.0,0.208,0.542,165.911,0,0,0,0
4b4ETAnCPzuL71IhujRpdW,Bryan Adams,Del gusto de mamá,Let's Make A Night To Remember,singer-songwriter,0,0.47,0.621,-6.763,0.0253,0.206,0.000725,0.135,0.396,175.906,0,0,0,0
2A98i9soxcUp1Dukrsr6mI,Miguel Llobet Solés;Suzannah Bee,El Noi de la Mare,El Noi de la Mare,guitar,27,0.445,0.217,-20.814,0.0407,0.965,0.874,0.111,0.168,90.835,1,1,0,0
6Hiy6GXkTsVDRUHmn2dBUj,Tatiana,Peligro En El Elevador,Me Voy A Enamorar,children,29,0.637,0.591,-11.325,0.0306,0.169,0.0,0.636,0.754,134.756,0,0,1,0
7vKfym6hgeJxxyyVpiXBBX,Martin Garrix,Animals,Animals,edm,62,0.676,0.858,-6.698,0.0391,0.00148,0.673,0.307,0.0371,128.011,0,0,0,0
3fM4uF5RuWugpR29Ue9HHy,Coti,Triste Hora,50 Horas,spanish,0,0.596,0.906,-5.654,0.046,0.04,0.000184,0.285,0.746,122.045,0,0,0,0
3dPR1lBLNDl1kY0oIxF7FU,Wasuta,我々はネコである。,空とサカナ,j-idol,19,0.523,0.844,-2.894,0.0666,0.142,0.0,0.267,0.682,167.98,0,0,0,0
0nS2xf6yooLnSAthClLCDi,TWOPILOTS;De Hofnar;Kav Verhouzer,If You Had My Love (Kav Verhouzer Remix),If You Had My Love (Kav Verhouzer Remix),french,71,0.73,0.699,-7.332,0.0434,0.0401,2.94e-06,0.129,0.624,122.968,0,0,0,0
2Bq81wqnLtbfhi0x2KYBcO,Zombie Girl;Sebastian Komor of Icon Of Coil,"Blood, Brains & Rock 'N' Roll","Blood, Brains & Rock'n Roll",industrial,21,0.501,0.88,-7.465,0.0517,0.00845,0.57,0.103,0.141,137.971,0,0,0,0
7k2Gfx7sRbecp29SQuNWXv,"Tito ""El Bambino""",Queda poco para la PAES 2.0,"Sol, Playa Y Arena",reggaeton,0,0.823,0.656,-6.141,0.11,0.257,0.0,0.329,0.713,94.038,0,0,1,0
57xQRVkK1BB4JePQOqL6Xh,La Roux,Trouble In Paradise,The Feeling,synth-pop,25,0.598,0.625,-9.256,0.0427,0.026,0.000112,0.12,0.319,125.652,0,0,0,0
5RtsmtLsEnwa96TEf56tJQ,Masayuki Suzuki;すぅ,GIRI GIRI,GIRI GIRI,j-pop,61,0.78,0.889,-4.053,0.0351,0.223,0.0,0.0484,0.961,127.993,0,0,0,0
4K1ws716I10MEseMPX1uAl,Drexciya,Journey of the Deep Sea Dweller IV,Unknown Journey VII,detroit-techno,14,0.547,0.81,-8.114,0.0464,0.0205,0.00628,0.102,0.397,121.564,0,0,0,0
5pDwjmDQQS8xv3FcYMjOSI,The Temptations,Fiesta temática 60s,Let It Snow,soul,0,0.452,0.457,-9.66,0.0287,0.28,3.59e-05,0.127,0.286,128.518,0,0,0,0
5NSdMmd2LnvgDcpLiKeKeD,Falling In Reverse,Fashionably Late (Deluxe Edition),Bad Girls Club,metalcore,61,0.533,0.924,-2.697,0.154,0.0139,0.0,0.487,0.756,174.002,0,0,1,0
7ArVzlFsFsQXNseVXmdOyk,Denise Julia,NVMD,NVMD,chill,79,0.758,0.674,-4.533,0.108,0.0903,0.0,0.0902,0.424,97.977,0,0,1,0
4XllG9XnknhPfUIekpeZuX,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Kathal Tappu Tavaru,malay,27,0.78,0.773,-5.882,0.207,0.175,0.0,0.0878,0.557,95.964,0,0,1,0
2ZUyxzeqj11CBJwZbnYgb8,Neon Trees,Rock Workout 2023,Everybody Talks,alternative,1,0.474,0.916,-3.93,0.0624,0.00504,0.0,0.325,0.745,154.948,0,0,0,0
4l8RhqkuZa78jaquy24K8m,Melanie Martinez,New Pop Classics,Pacify Her,electro,0,0.576,0.593,-6.024,0.0305,0.0459,0.000834,0.237,0.366,157.993,0,0,0,0
7aPGbYjbgft9MPkUm8bTQQ,Jesse Rice,The Pirate Sessions IV,Boca Ciega,guitar,20,0.633,0.597,-7.583,0.0343,0.373,1.22e-06,0.102,0.708,76.993,0,0,0,0
4ZAfKSyIX6YuW8sAceC3bf,Antigama,Whiteout,Unclear Conversions,grindcore,11,0.39,0.995,-5.372,0.142,1.54e-06,0.941,0.306,0.176,132.915,0,0,1,0
0aSdsoufzNzGKFkRTkBYzM,Gunz For Hire,Bella Ciao,Bella Ciao,hardstyle,52,0.345,0.954,-1.337,0.181,0.0143,0.0,0.11,0.246,77.411,0,0,1,0
5tJqtSvAfTJkMrV4Wst4Le,Prateek Kuhad,cold/mess,100 words,songwriter,52,0.518,0.44,-14.536,0.034,0.888,0.457,0.111,0.575,76.154,1,1,0,0
4ogKG8W4iXhZ7DijimF3Tl,ZABO,Sacrifice,Sacrifice,club,29,0.556,0.771,-6.065,0.148,0.00215,0.000691,0.116,0.0753,105.006,0,0,1,0
2P8ruXnV0coLc7dAa93ZPy,The Meteors,Teenagers from Outer Space,My Daddy Is a Vampire,rockabilly,23,0.37,0.683,-9.647,0.0282,0.142,5.28e-05,0.279,0.271,95.955,0,0,0,0
12zekfTE19F1o8kPAKieSa,Ferry Corsten,Armada Music - ADE 2022,You Can't Stop Me,progressive-house,0,0.551,0.958,-4.764,0.0395,0.00159,0.00563,0.328,0.366,124.993,0,0,0,0
0Z2J91b2iTGLVTZC4fKgxf,2Pac;Outlawz,Greatest Hits,Hit 'Em Up - Single Version,funk,81,0.916,0.844,-3.967,0.236,0.0394,0.0,0.0778,0.586,95.19,0,0,1,0
5XfOuwibC4Ch4RKyYeQ5Dm,Roberto Carlos,Pra Sempre Em Espanhol - Vol. 2,El Amor y La Moda (O Amor e a Moda),mpb,42,0.529,0.524,-6.522,0.0334,0.814,0.0,0.312,0.74,132.339,0,0,0,0
015ASDUjzFvQrKgVI23aki,The Infamous Stringdusters,Silver Sky,Night on the River,bluegrass,24,0.492,0.681,-6.292,0.0269,0.46,0.00498,0.192,0.67,108.824,0,0,0,0
2z1DR0bNunlqbO3uPRwvYD,Glee Cast;Kate Hudson,Glee: The Music presents Glease,There Are Worse Things I Could Do (Glee Cast Version) (feat. Kate Hudson),club,48,0.406,0.494,-5.84,0.0332,0.561,0.0,0.123,0.223,99.854,1,0,0,0
3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),End Of The Road,r-n-b,71,0.64,0.427,-9.29,0.0241,0.0664,0.0,0.0579,0.529,149.703,0,0,0,0
5fIYAGwzMDXx9RjQgD9K0h,Pedro Laurenz;Alberto Podestá,Presentando a Pedro Laurenz,Garúa,tango,20,0.612,0.277,-8.057,0.0462,0.98,0.216,0.15,0.724,121.822,1,1,0,0
0zRsByaebl5MgRe51RP6uE,A Dama,Sóca Fofo,Sóca Fofo,pagode,54,0.774,0.537,-11.277,0.17,0.387,0.0,0.306,0.759,123.448,0,0,1,0
6aaN2LMboLIyNlo7XmPIrP,Mr Eazi;Falz;Major League Djz;DJ Tarico;Joey B,Patek (Remix),Patek (Remix),dancehall,0,0.848,0.724,-6.595,0.0362,0.0289,0.000847,0.0666,0.479,112.995,0,0,0,0
0ZeKKLfap5XNwLmKIjnPpx,Tony O'Connor,Kakadu,Shapes of Mystery,new-age,24,0.392,0.601,-18.688,0.0805,0.889,0.709,0.888,0.375,103.851,1,1,1,-1
1VDnY8UOAqr3ugFaJWFTYh,Lasse Stefanz,I ett fotoalbum,Är det kärlek du behöver,swedish,38,0.666,0.824,-8.59,0.0283,0.438,2.34e-05,0.135,0.966,146.23,0,0,0,0
6Y5jYLQDocLm5e4RzyPgDb,The Ocean Blue,Cerulean,Marigold,synth-pop,23,0.675,0.452,-11.492,0.0392,0.0149,0.284,0.0714,0.971,127.901,0,0,0,0
4JiBM7PxbGj72EtgYvspmG,Tres Demented,Sessions,Demented (Or Just Crazy) - Original Version,detroit-techno,8,0.484,0.838,-16.897,0.0668,0.00509,0.648,0.293,0.253,127.993,0,0,0,0
2y7b6A4hhl3ysYlU2kztGD,Viva Suecia,El Bien,El Bien,spanish,54,0.264,0.875,-3.222,0.0551,0.00208,0.00771,0.176,0.403,64.319,0,0,0,0
5vW5AHNZDIJ6fmj0cBS0WV,Unodavid,Hypnotized,Hypnotized,sad,61,0.811,0.508,-9.978,0.0499,0.0466,0.0,0.0906,0.0719,102.962,0,0,0,0
0I75DOENhkPTBpavd8VJgW,Feid,Noche de Halloween Latino,Normal,latin,3,0.709,0.56,-4.867,0.171,0.034,0.0,0.315,0.541,170.082,0,0,1,0
1ajmDbaiiibRPxiXUSMGlg,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",classical,13,0.474,0.159,-19.083,0.0449,0.993,0.898,0.0872,0.585,103.512,1,1,0,0
5xLfQuX5YAfog2JgPz0dpA,The Cars,The Cars,Moving in Stereo,power-pop,57,0.718,0.543,-11.238,0.0372,0.0606,0.0988,0.0646,0.37,115.522,0,0,0,0
1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,(Un)Commentary,Devil Doesn’t Bargain,electro,80,0.448,0.606,-4.565,0.0609,0.577,0.0,0.217,0.483,121.15,0,0,0,0
0wpJR7m3gGrywZbmG20Oai,Barreracudas,Can Do Easy,Promises,garage,25,0.324,0.936,-5.967,0.129,0.0185,0.000224,0.0782,0.899,164.402,0,0,1,0
6aGaVn5i4A5MZCxJ1WrlIc,Malon,Serie De Oro,Espiritu Combativo,heavy-metal,26,0.233,0.857,-6.5,0.0696,0.000211,8.14e-05,0.0651,0.411,66.018,0,0,0,0
4LOmO4DYEYqZmVuNWYvoB5,Gilberto Santa Rosa,Expresion,Si Los Hombres Han Llegado a La Luna,salsa,29,0.727,0.794,-7.988,0.0424,0.276,0.0,0.303,0.915,99.411,0,0,0,0
2KP76NyUIH8XNvWa84lRPi,BURNOUT SYNDROMES,ヒカリアレ,ヒカリアレ,j-pop,47,0.311,0.944,-1.734,0.14,0.0116,0.0,0.383,0.398,177.948,0,0,1,0
5IE9m0dNaRoVbdYUeRTkSl,Joris Voorn,Four,Mano,techno,14,0.719,0.553,-12.137,0.0404,0.433,0.895,0.108,0.207,126.023,1,0,0,0
69UCsdTNjYAgot1sIjviwD,Mother Goose Club,Mother Goose Club Sings Nursery Rhymes Vol. 5: Rhyme Around the Rosy,Mr. Sun,children,56,0.756,0.587,-5.142,0.0286,0.409,0.0,0.247,0.893,89.018,0,0,0,0
27sqBDytiRE42WplwCLrj7,Daddy Yankee,Reggeaton Imperdible,RUMBATÓN,latin,5,0.685,0.909,-4.034,0.0396,0.0471,0.0,0.35,0.922,95.004,0,0,0,0
3lSOZb5rruEnFbe9xWELF6,Fabrizio Paterlini,Fragments Found,Rue des trois frères,ambient,65,0.348,0.169,-18.45,0.0413,0.959,0.889,0.1,0.107,138.877,1,1,0,0
6adqtz7Gy38l5RZ48T2wJZ,Mc Kako;MC Marks;Pêpa Beatmaker,Muita Fé,Muita Fé,funk,50,0.694,0.46,-8.402,0.0699,0.358,0.0,0.089,0.162,141.917,0,0,0,0
5kM8weDoNhadBDZyZ4tfq8,Michael Ray,Burn Burn Burn - Hot Country Hits,Time Marches On (The Bootlegger Sessions),country,0,0.84,0.507,-7.251,0.0304,0.29,0.0,0.241,0.703,117.947,0,0,0,0
7p2bX5VCmu945fb3NGdgud,Dub Pistols;Rodney P,Speakers and Tweeters,Something to Trust,breakbeat,13,0.765,0.657,-7.779,0.157,0.356,0.0,0.107,0.595,95.995,0,0,1,0
687iFXYr1oiwT8c4RuW1jk,Novo Som;Lívia Gavazzi,Novo Som 25 Anos: Escrevendo Histórias... (Ao Vivo),Nossa Historia - Ao Vivo,groove,31,0.168,0.491,-9.047,0.0295,0.151,1.99e-05,0.806,0.224,180.124,0,0,1,0
71luKQBz27ZRIIwNdaYSOf,Portishead,Halloween & Chill,Roads,trip-hop,0,0.609,0.293,-11.836,0.0761,0.778,0.168,0.106,0.193,76.11,1,1,0,0
1KHKeIouP04dDtl0EetgED,A Day To Remember,Homesick,The Downfall Of Us All,metalcore,70,0.588,0.881,-4.62,0.0666,0.000252,0.0,0.326,0.709,129.947,0,0,0,0
0pjFg3uppmooqP1yqPBhZk,Kav Verhouzer;Madism;imallryt,Hooked,Hooked,deep-house,53,0.654,0.767,-6.307,0.0523,0.125,0.0,0.0838,0.404,122.017,0,0,0,0
4SrXpaZtMokUhhFkgzDMpK,Onze:20,A Nossa Barraca,Não Vai Voltar,reggae,53,0.641,0.617,-7.411,0.0307,0.413,0.0,0.112,0.941,139.942,0,0,0,0
7dJP4ns1P10f7m1jt0cWeX,Tubeway Army,Cario The Ultimate Fantasy Playlist,I Only Rewind,synth-pop,0,0.627,0.704,-8.415,0.0497,0.0458,0.0859,0.113,0.781,141.891,0,0,0,0
4h1ZTkXUtAmWSlpmTu5PMk,Trampled by Turtles,Life is Good on the Open Road,Life is Good on the Open Road,bluegrass,31,0.376,0.376,-8.389,0.0281,0.33,0.000105,0.128,0.381,107.41,1,0,0,0
6CHYyL3462Y2Bb2uWIIBkE,Chema Rivas,Algodón de azúcar,Algodón de azúcar,spanish,65,0.785,0.732,-3.976,0.0377,0.248,0.0,0.298,0.64,99.967,0,0,0,0
1fUacP7XP697l6ry01oO4d,Bring Me The Horizon,Sempiternal (Expanded Edition),Antivist,metalcore,56,0.494,0.99,-2.28,0.176,2.01e-05,0.0,0.127,0.283,136.995,0,0,1,0
2rlpzC6hz1VW9Quaz3ihHI,Mickie Krause,Layla sitzt dicht im Flieger,Geh mal Bier hol'n - GmBh,party,0,0.612,0.997,-2.524,0.204,0.0185,0.0,0.335,0.545,139.989,0,0,1,0
0xCnwK4oewiyRMMM1QXR3d,Rashid Beibutov,Azerbyjan,Soda (Torkey Estanboli),romance,5,0.551,0.494,-11.164,0.0496,0.938,0.000934,0.339,0.592,118.149,1,0,0,0
2y6jrNLONfSqjacoyXfcCe,Hi-STANDARD,ANOTHER STARTING LINE,ANOTHER STARTING LINE,j-rock,34,0.524,0.969,-3.364,0.0403,0.000502,8.66e-05,0.0707,0.804,150.041,0,0,0,0
5mblm2qeUbMbsDNsIE5OQi,Cássia Eller,Acústico (Ao Vivo),1º De Julho - Ao Vivo,brazil,45,0.32,0.878,-5.771,0.0909,0.538,0.0,0.665,0.509,170.064,0,0,1,0
0UXYMQHbVhzy477hxrEVUe,Pense,Além Daquilo Que Te Cega,Gota a Gota,hardcore,30,0.504,0.996,-3.836,0.136,7.75e-06,0.000248,0.21,0.218,112.466,0,0,1,0
58W0qvadgkqy1AqYEYl9m7,Fleetwood Mac,u don't deserve me,Landslide - 2018 Remaster,rock,0,0.428,0.292,-15.157,0.0307,0.859,0.00105,0.191,0.508,159.757,1,1,0,0
1y0gnbaFQBZVlVNJ16cvbB,Afrojack;Black V Neck;Muni Long,Beats Electro Mood,Day N Night,electro,0,0.709,0.871,-4.126,0.175,0.134,0.0,0.316,0.667,125.94,0,0,1,0
0Yld4eVEV6rBvpijVU2s6l,Pritam;Arijit Singh,Dangal (Original Motion Picture Soundtrack),Naina,indian,66,0.501,0.445,-8.432,0.0337,0.772,0.0,0.117,0.388,80.086,1,0,0,0
4t53NE3uBLkTwW9rUgiHC8,Karen Mok,呼吸有害,呼吸有害,mandopop,50,0.604,0.622,-6.568,0.0465,0.498,0.0,0.128,0.195,77.981,0,0,0,0
6Ck0qJFmeNMp3EvLuK8cux,Ryan Sickler,Above Ground Cool,Masturbating In Bunk Beds,comedy,22,0.423,0.958,-5.639,0.834,0.861,0.0,0.862,0.451,86.051,0,0,1,1
3YcM62cCaGGlf25Rr1TujM,rasya,You Up?,You Up?,study,46,0.631,0.277,-13.779,0.0332,0.275,0.898,0.116,0.166,85.029,1,0,0,0
53doONzxweYRP5eoDXWut4,Il Divo,Siempre,Caruso,opera,23,0.247,0.506,-7.998,0.0379,0.739,0.00163,0.0774,0.184,85.528,1,1,0,0
0FoAlOXHI6KJ4RHP9v8jnw,Guru Randhawa;Dhvani Bhanushali,Baby Girl,Baby Girl,hip-hop,59,0.815,0.801,-4.271,0.143,0.229,1.14e-05,0.0762,0.533,96.473,0,0,1,0
1E5HgkRXPToIFhFeMn4JSx,DJ Snake;Justin Bieber,Fiesta de disfraces vol. II,Let Me Love You,electro,0,0.475,0.715,-5.371,0.058,0.0863,2.67e-05,0.135,0.159,199.892,0,0,0,0
6xsGllAEwkmF4SSDwdpmMt,Major Lazer;Justin Bieber;MØ,Major Lazer Essentials,Cold Water,house,58,0.608,0.798,-5.092,0.0432,0.0736,0.0,0.156,0.5,92.946,0,0,0,0
5hhhrZMKz1NEZM7jRWufbf,Frank Turner,West Coast vs. Wessex,Bob,acoustic,30,0.415,0.713,-5.529,0.0345,0.0555,0.0,0.0811,0.361,83.69,0,0,0,0
